datetime,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,wind_speed_10m,month,aqi,hour,day,weekday,hour_sin,aqi_change_rate,aqi_rolling_24h,aqi_lag_1h,pm_ratio,temp_humidity_ratio,wind_effect,high_pollution_flag
2024-05-15 09:00:00,35.6,13.6,184.0,4.6,125.0,5.8,36.5,33,20.5,5,79,9,15,2,0.7071067811865476,-4.0,63.91666666666666,83.0,0.3820224611791443,1.106060572543619,0.7154396824012763,0
2024-05-15 10:00:00,36.1,13.8,193.0,6.0,118.0,6.1,36.6,33,19.8,5,68,10,15,2,0.4999999999999999,-11.0,62.5,79.0,0.3822714575548073,1.1090908754820947,0.345557647458206,0
2024-05-15 11:00:00,36.6,13.9,207.0,8.3,107.0,6.6,35.4,39,21.4,5,500,11,15,2,0.258819045102521,432.0,80.33333333333333,68.0,0.379781410388486,0.9076922844181464,-4.8139525629587165,1
2024-05-15 12:00:00,35.0,12.8,221.0,10.1,98.0,6.9,33.1,52,21.5,5,52,12,15,2,1.2246467991473532e-16,-448.0,79.58333333333333,500.0,0.3657142752653065,0.6365384492973376,-6.643865379061372,0
2024-05-15 13:00:00,35.6,13.1,234.0,13.4,84.0,6.5,31.7,51,19.7,5,53,13,15,2,-0.2588190451025208,1.0,78.95833333333333,52.0,0.3679775177534405,0.6215686152633605,-6.087634789186467,0
2024-05-15 14:00:00,36.1,13.2,252.0,17.8,65.0,6.0,30.1,63,18.3,5,53,14,15,2,-0.4999999999999997,0.0,78.5,53.0,0.3656509594002504,0.4777777701940037,-6.855300659511196,0
2024-05-15 15:00:00,36.3,13.5,262.0,20.7,50.0,5.6,29.2,72,16.6,5,54,15,15,2,-0.7071067811865471,1.0,78.20833333333333,53.0,0.3719008162010795,0.4055555499228396,-5.12968210662413,0
2024-05-15 16:00:00,37.1,13.6,256.0,20.6,45.0,5.5,28.7,77,17.4,5,54,16,15,2,-0.8660254037844385,0.0,77.95833333333333,54.0,0.3665768095262315,0.3727272678866589,-2.120526575249561,0
2024-05-15 17:00:00,37.7,14.0,242.0,18.9,45.0,5.6,28.4,81,15.2,5,55,17,15,2,-0.9659258262890684,1.0,77.79166666666667,54.0,0.3713527752956823,0.3506172796220089,-1.0602984009107088,0
2024-05-15 18:00:00,38.8,14.5,228.0,17.2,45.0,5.6,28.0,83,13.0,5,56,18,15,2,-1.0,1.0,77.66666666666667,55.0,0.3737113305744503,0.3373493935259109,0.4536934571325166,0
2024-05-15 19:00:00,39.3,15.2,219.0,16.1,44.0,5.5,27.6,86,11.9,5,58,19,15,2,-0.9659258262890684,2.0,77.625,56.0,0.3867684379957141,0.3209302288263927,0.6227978792910329,0
2024-05-15 20:00:00,40.5,15.5,212.0,15.0,43.0,5.4,27.2,88,12.1,5,58,20,15,2,-0.8660254037844386,0.0,77.58333333333333,58.0,0.3827160399329373,0.3090909055785124,2.515731458894889,0
2024-05-15 21:00:00,39.7,15.3,202.0,13.7,43.0,5.3,26.9,89,13.2,5,58,21,15,2,-0.7071067811865477,0.0,77.54166666666667,58.0,0.3853904185040197,0.3022471876152001,4.944807033090037,0
2024-05-15 22:00:00,39.9,15.3,185.0,11.8,43.0,5.1,26.6,91,15.5,5,58,22,15,2,-0.5000000000000004,0.0,77.58333333333333,58.0,0.3834586370060492,0.2923076890955199,7.276809223181301,0
2024-05-15 23:00:00,40.6,15.4,166.0,9.8,44.0,4.9,26.3,92,15.8,5,58,23,15,2,-0.2588190451025215,0.0,77.70833333333333,58.0,0.3793103354849671,0.2858695621101135,9.062507694346529,0
2024-05-16 00:00:00,40.7,15.8,157.0,8.0,47.0,4.5,26.2,93,16.4,5,59,0,16,3,0.0,1.0,77.875,58.0,0.3882063786681479,0.281720427078275,10.541716798859245,0
2024-05-16 01:00:00,44.0,17.1,179.0,9.1,47.0,4.7,26.3,94,14.0,5,62,1,16,3,0.2588190451025207,3.0,78.20833333333333,59.0,0.3886363548037193,0.2797872310660933,8.030070108914645,0
2024-05-16 02:00:00,47.8,18.1,210.0,10.5,48.0,5.0,27.5,86,17.3,5,64,2,16,3,0.4999999999999999,2.0,78.66666666666667,62.0,0.3786610799443289,0.3197674381422391,10.168684864659784,0
2024-05-16 03:00:00,45.9,17.6,232.0,11.1,54.0,5.5,29.1,75,18.5,5,63,3,16,3,0.7071067811865476,-1.0,79.04166666666667,64.0,0.3834422574413452,0.3879999948266667,10.075822147777991,0
2024-05-16 04:00:00,42.3,16.4,237.0,10.1,71.0,6.3,31.0,64,20.0,5,60,4,16,3,0.8660254037844386,-3.0,79.25,63.0,0.3877068466263157,0.4843749924316408,9.389431255717808,0
2024-05-16 05:00:00,40.2,16.2,233.0,8.2,95.0,7.2,32.5,57,19.4,5,60,5,16,3,0.9659258262890684,0.0,79.45833333333333,60.0,0.4029850646023615,0.5701754285934135,5.0210894749888935,0
2024-05-16 06:00:00,38.4,15.9,227.0,6.6,112.0,7.7,33.5,52,23.0,5,59,6,16,3,1.0,-1.0,79.25,60.0,0.4140624892171227,0.6442307568417163,3.993908086339389,0
2024-05-16 07:00:00,36.4,15.5,219.0,5.6,120.0,7.2,34.1,48,25.0,5,71,7,16,3,0.9659258262890684,12.0,78.95833333333333,59.0,0.4258241641257098,0.7104166518663199,3.0467335851286923,0
2024-05-16 08:00:00,35.6,15.1,210.0,4.9,122.0,6.2,34.8,42,25.3,5,74,8,16,3,0.8660254037844387,3.0,78.58333333333333,71.0,0.4241572914562558,0.8285714088435379,2.644570120671621,0
2024-05-16 09:00:00,36.0,15.1,206.0,4.9,119.0,5.5,35.2,39,25.7,5,69,9,16,3,0.7071067811865476,-5.0,78.16666666666667,74.0,0.4194444327932102,0.902564079421434,2.239902588614808,0
2024-05-16 10:00:00,36.0,14.9,212.0,5.9,111.0,5.4,34.8,41,24.5,5,57,10,16,3,0.4999999999999999,-12.0,77.70833333333333,69.0,0.4138888773919756,0.8487804671029154,-4.500576986866523e-15,0
2024-05-16 11:00:00,36.6,14.9,224.0,7.6,98.0,5.7,34.0,47,24.1,5,57,11,16,3,0.258819045102521,0.0,59.25,57.0,0.407103814013557,0.7234042399275694,-4.427098178917682e-15,0
2024-05-16 12:00:00,30.3,12.3,247.0,10.2,87.0,6.3,33.0,50,22.7,5,51,12,16,3,1.2246467991473532e-16,-6.0,59.208333333333336,57.0,0.405940580662027,0.6599999868000003,1.1880262067148275,0
2024-05-16 13:00:00,32.8,13.0,268.0,14.5,73.0,5.9,31.4,61,20.2,5,53,13,16,3,-0.2588190451025208,2.0,59.208333333333336,51.0,0.3963414513310533,0.5147540899220641,-1.7605460035026963,0
2024-05-16 14:00:00,36.8,14.2,296.0,20.3,53.0,5.3,29.9,67,17.7,5,55,14,16,3,-0.4999999999999997,2.0,59.29166666666666,53.0,0.3858695547318056,0.4462686500556918,-1.542656646633551,0
2024-05-16 15:00:00,40.2,15.7,314.0,24.3,38.0,4.9,29.1,73,13.3,5,59,15,16,3,-0.7071067811865471,4.0,59.5,55.0,0.3905472539664862,0.3986301315256146,-4.330056454280184,0
2024-05-16 16:00:00,42.0,16.3,313.0,24.9,33.0,4.9,28.6,79,14.2,5,60,16,16,3,-0.8660254037844385,1.0,59.75,59.0,0.3880952288548755,0.3620253118730973,-1.7305446763530898,0
2024-05-16 17:00:00,42.0,16.5,301.0,23.7,34.0,5.0,28.2,83,10.3,5,60,17,16,3,-0.9659258262890684,0.0,59.958333333333336,60.0,0.3928571335034016,0.339759032051096,-2.141490415422926,0
2024-05-16 18:00:00,41.1,16.4,284.0,21.8,36.0,5.1,27.9,86,11.3,5,60,18,16,3,-1.0,0.0,60.125,60.0,0.3990267542815874,0.3244186008788535,-1.7677094549546108,0
2024-05-16 19:00:00,39.7,15.7,260.0,19.2,38.0,5.0,27.5,88,12.4,5,59,19,16,3,-0.9659258262890684,-1.0,60.16666666666666,60.0,0.3954659850008568,0.3124999964488636,-1.7257464519048162,0
2024-05-16 20:00:00,38.3,15.2,230.0,15.8,41.0,4.9,27.1,92,11.2,5,58,20,16,3,-0.8660254037844386,-1.0,60.16666666666666,59.0,0.3968668303690123,0.2945652141895085,-2.0574066225675528e-15,0
2024-05-16 21:00:00,38.1,14.8,204.0,12.9,44.0,4.8,26.8,94,12.1,5,57,21,16,3,-0.7071067811865477,-1.0,60.125,58.0,0.3884514333739781,0.2851063799456768,2.1011429497698524,0
2024-05-16 22:00:00,38.6,14.3,182.0,10.7,45.0,4.8,26.7,94,13.3,5,56,22,16,3,-0.5000000000000004,-1.0,60.04166666666666,57.0,0.3704663116459505,0.2840425501697601,2.991849022773404,0
2024-05-16 23:00:00,40.4,14.2,165.0,8.9,46.0,4.8,26.4,95,14.2,5,55,23,16,3,-0.2588190451025215,-1.0,59.91666666666666,56.0,0.3514851398147243,0.2778947339168975,5.775660331676356,0
2024-05-17 00:00:00,43.4,15.0,160.0,8.3,47.0,4.9,26.4,94,15.3,5,57,0,17,4,0.0,2.0,59.833333333333336,55.0,0.3456221118520251,0.28085106084201,7.650000000000002,0
2024-05-17 01:00:00,45.3,15.4,191.0,9.7,48.0,5.0,26.9,95,14.1,5,58,1,17,4,0.2588190451025207,1.0,59.66666666666666,57.0,0.3399558423850808,0.2831578917562327,4.590510977845904,0
2024-05-17 02:00:00,52.5,17.2,233.0,11.6,50.0,5.2,27.9,90,15.3,5,62,2,17,4,0.4999999999999999,4.0,59.583333333333336,58.0,0.3276190413786849,0.3099999965555556,4.981192763194492,0
2024-05-17 03:00:00,56.2,17.9,261.0,12.3,57.0,5.5,30.0,75,22.1,5,63,3,17,4,0.7071067811865476,1.0,59.583333333333336,62.0,0.3185053324109371,0.3999999946666667,8.278805714491655,0
2024-05-17 04:00:00,57.0,18.6,264.0,10.9,76.0,6.0,31.7,66,23.2,5,65,4,17,4,0.8660254037844386,2.0,59.79166666666666,63.0,0.3263157837488459,0.4803030230257117,9.436290119358556,0
2024-05-17 05:00:00,55.6,18.6,254.0,8.4,100.0,6.5,34.0,51,26.5,5,65,5,17,4,0.9659258262890684,0.0,60.0,65.0,0.3345323680839502,0.6666666535947715,9.49675066295046,0
2024-05-17 06:00:00,52.0,17.3,241.0,6.3,117.0,6.7,34.8,48,29.1,5,66,6,17,4,1.0,1.0,60.29166666666666,65.0,0.3326923012943789,0.7249999848958336,7.531634212483341,0
2024-05-17 07:00:00,52.0,16.6,226.0,5.1,120.0,6.1,35.4,45,28.1,5,71,7,17,4,0.9659258262890684,5.0,60.29166666666666,66.0,0.3192307630917161,0.7866666491851856,4.879513792440733,0
2024-05-17 08:00:00,54.0,16.1,208.0,4.4,116.0,5.1,35.9,42,26.4,5,64,8,17,4,0.8660254037844387,-7.0,59.875,71.0,0.2981481426268862,0.8547618844104313,2.300911608538168,0
2024-05-17 09:00:00,59.8,16.7,198.0,4.4,109.0,4.4,36.3,39,27.1,5,61,9,17,4,0.7071067811865476,-3.0,59.54166666666666,64.0,0.2792642093768527,0.9307692069033536,1.8904004384657933,0
2024-05-17 10:00:00,64.7,17.9,201.0,5.2,102.0,4.3,36.3,35,27.4,5,63,10,17,4,0.4999999999999999,2.0,59.79166666666666,61.0,0.2766615104070863,1.0371428275102048,1.434005201056664,0
2024-05-17 11:00:00,67.1,19.1,211.0,6.7,93.0,4.4,35.6,37,28.1,5,66,11,17,4,0.258819045102521,3.0,60.16666666666666,63.0,0.2846497722108827,0.9621621361577802,-0.4904126208876663,0
2024-05-17 12:00:00,54.6,16.9,222.0,9.1,82.0,4.5,34.5,40,27.4,5,61,12,17,4,1.2246467991473532e-16,-5.0,60.583333333333336,66.0,0.3095238038548754,0.8624999784375006,-5.033298344495621e-15,0
2024-05-17 13:00:00,51.8,17.2,246.0,13.2,72.0,4.4,32.4,56,25.2,5,62,13,17,4,-0.2588190451025208,1.0,60.958333333333336,61.0,0.3320463256361713,0.5785714182397961,-0.8794673169030192,0
2024-05-17 14:00:00,46.4,17.5,279.0,18.7,58.0,4.3,30.9,65,21.0,5,62,14,17,4,-0.4999999999999997,0.0,61.25,62.0,0.3771551642854491,0.475384608071006,-1.8302705977008231,0
2024-05-17 15:00:00,41.3,17.1,298.0,22.3,48.0,4.2,30.0,74,16.6,5,62,15,17,4,-0.7071067811865471,0.0,61.375,62.0,0.4140435735098409,0.405405399926954,-3.0493705298769097e-15,0
2024-05-17 16:00:00,38.4,16.9,293.0,22.2,46.0,4.3,29.5,79,11.9,5,61,16,17,4,-0.8660254037844385,-1.0,61.41666666666666,62.0,0.4401041552056209,0.3734177167921808,-0.4153040107597591,0
2024-05-17 17:00:00,38.1,15.5,274.0,20.1,47.0,4.5,29.0,82,10.5,5,58,17,17,4,-0.9659258262890684,-3.0,61.333333333333336,61.0,0.4068241363038284,0.3536585322724569,-0.7324429743133186,0
2024-05-17 18:00:00,36.0,15.0,252.0,17.7,49.0,4.6,28.6,83,10.1,5,57,18,17,4,-1.0,-1.0,61.208333333333336,58.0,0.4166666550925929,0.3445783091014662,0.3524849166952629,0
2024-05-17 19:00:00,33.9,14.3,227.0,15.0,50.0,4.4,28.1,85,10.1,5,56,19,17,4,-0.9659258262890684,-1.0,61.083333333333336,57.0,0.4218288961112421,0.3305882314048444,-1.85533990070824e-15,0
2024-05-17 20:00:00,31.3,13.4,200.0,12.0,51.0,4.1,27.6,89,9.5,5,54,20,17,4,-0.8660254037844386,-2.0,60.91666666666666,56.0,0.4281150022966453,0.3101123560661533,-1.4861274178821948,0
2024-05-17 21:00:00,29.3,12.8,178.0,9.7,52.0,4.0,27.3,93,11.4,5,52,21,17,4,-0.7071067811865477,-2.0,60.708333333333336,54.0,0.4368600533494862,0.29354838394034,-3.5227937358744024,0
2024-05-17 22:00:00,27.5,12.4,163.0,8.5,51.0,4.1,27.2,93,11.9,5,52,22,17,4,-0.5000000000000004,0.0,60.54166666666666,52.0,0.4509090745123973,0.2924731151346977,-1.0371533386971332,0
2024-05-17 23:00:00,26.0,12.0,155.0,7.9,50.0,4.4,26.8,94,12.0,5,50,23,17,4,-0.2588190451025215,-2.0,60.333333333333336,52.0,0.4615384437869829,0.2851063799456768,3.307648269803993,0
2024-05-18 00:00:00,20.5,10.7,155.0,6.4,54.0,4.2,26.5,95,11.5,5,45,0,18,5,0.0,-5.0,59.833333333333336,50.0,0.5219511940511612,0.2789473654847645,3.933231648245193,0
2024-05-18 01:00:00,20.3,10.7,197.0,9.0,54.0,4.7,27.5,92,16.9,5,45,1,18,5,0.2588190451025207,0.0,59.29166666666666,45.0,0.5270935700939128,0.2989130402292061,4.6582713133072895,0
2024-05-18 02:00:00,22.2,12.1,253.0,12.4,54.0,5.3,28.6,85,16.9,5,51,2,18,5,0.4999999999999999,6.0,58.833333333333336,45.0,0.5450450204934675,0.3364705842768167,4.6582713133072895,0
2024-05-18 03:00:00,26.8,12.8,287.0,14.0,59.0,5.7,30.5,72,19.6,5,52,3,18,5,0.7071067811865476,1.0,58.375,51.0,0.477611922477167,0.4236111052276236,6.703594809183112,0
2024-05-18 04:00:00,29.7,12.8,277.0,12.1,74.0,5.8,32.7,58,22.5,5,52,4,18,5,0.8660254037844386,0.0,57.833333333333336,52.0,0.4309764164654405,0.5637930937277054,6.201840505882486,0
2024-05-18 05:00:00,34.0,12.4,244.0,8.5,94.0,5.7,34.7,45,25.0,5,52,5,18,5,0.9659258262890684,0.0,57.29166666666666,52.0,0.3647058716262979,0.7711110939753091,6.470476127563007,0
2024-05-18 06:00:00,35.9,11.6,216.0,5.6,108.0,5.5,36.7,30,28.4,5,51,6,18,5,1.0,-1.0,56.66666666666666,52.0,0.3231197681582237,1.223333292555557,7.350460880911576,0
2024-05-18 07:00:00,36.1,10.8,202.0,4.4,112.0,5.1,37.5,27,30.1,5,58,7,18,5,0.9659258262890684,7.0,56.125,51.0,0.2991689667820231,1.3888888374485615,6.258141893614559,0
2024-05-18 08:00:00,35.0,10.3,192.0,3.9,110.0,4.5,38.1,24,30.3,5,54,8,18,5,0.8660254037844387,-4.0,55.708333333333336,58.0,0.2942857058775513,1.587499933854169,5.261539783307978,0
2024-05-18 09:00:00,34.2,10.2,189.0,4.2,105.0,4.2,37.7,27,29.7,5,50,9,18,5,0.7071067811865476,-4.0,55.25,54.0,0.298245605314456,1.3962962445816207,3.1044953590492934,0
2024-05-18 10:00:00,32.8,10.1,195.0,5.1,98.0,4.3,36.7,34,29.6,5,46,10,18,5,0.4999999999999999,-4.0,54.54166666666666,50.0,0.3079268198802799,1.0794117329584787,1.5491443047911408,0
2024-05-18 11:00:00,29.7,9.6,209.0,6.8,87.0,4.7,35.7,41,29.6,5,41,11,18,5,0.258819045102521,-5.0,53.5,46.0,0.3232323123490804,0.8707316860797151,1.5491443047911408,0
2024-05-18 12:00:00,25.7,9.1,216.0,9.6,75.0,4.9,34.1,53,26.6,5,38,12,18,5,1.2246467991473532e-16,-3.0,52.54166666666666,41.0,0.3540855893351911,0.6433962142755432,-4.886340728597939e-15,0
2024-05-18 13:00:00,26.0,9.1,232.0,13.1,64.0,4.7,32.0,63,23.4,5,38,13,18,5,-0.2588190451025208,0.0,51.54166666666666,38.0,0.349999986538462,0.5079364998740238,-4.06336735740617,0
2024-05-18 14:00:00,24.4,9.4,253.0,17.9,49.0,4.4,30.3,73,21.3,5,39,14,18,5,-0.4999999999999997,1.0,50.583333333333336,38.0,0.3852458858505784,0.4150684874648153,-2.2264562676010167,0
2024-05-18 15:00:00,22.9,9.8,266.0,21.2,38.0,4.3,29.4,81,18.7,5,41,15,18,5,-0.7071067811865471,2.0,49.708333333333336,39.0,0.4279475795656079,0.3629629584819387,-0.6526205883367642,0
2024-05-18 16:00:00,22.3,10.1,263.0,21.6,35.0,4.6,29.0,84,17.6,5,42,16,18,5,-0.8660254037844385,1.0,48.91666666666666,41.0,0.4529147778961983,0.345238091128118,-0.3071623532961895,0
2024-05-18 17:00:00,21.3,10.4,250.0,20.5,37.0,5.1,28.6,89,15.5,5,43,17,18,5,-0.9659258262890684,1.0,48.29166666666666,42.0,0.4882628878749818,0.3213483109960864,-2.847303808017596e-15,0
2024-05-18 18:00:00,21.2,9.8,237.0,19.1,38.0,5.4,28.2,90,11.6,5,41,18,18,5,-1.0,-2.0,47.625,43.0,0.4622641291384845,0.3133333298518519,-1.0110066158728357,0
2024-05-18 19:00:00,20.2,9.7,225.0,17.9,37.0,5.3,27.9,91,10.3,5,40,19,18,5,-0.9659258262890684,-1.0,46.958333333333336,41.0,0.4801979960298021,0.3065934032242483,-2.141490415422926,0
2024-05-18 20:00:00,19.1,9.3,211.0,16.4,37.0,5.1,27.4,93,10.5,5,39,20,18,5,-0.8660254037844386,-1.0,46.333333333333336,40.0,0.486910969271677,0.2946236527459822,-1.4613175600806911,0
2024-05-18 21:00:00,17.7,9.1,198.0,15.0,36.0,4.9,27.1,95,10.9,5,38,21,18,5,-0.7071067811865477,-1.0,45.75,39.0,0.5141242647387421,0.2852631548919668,1.1393602496174176,0
2024-05-18 22:00:00,16.9,9.1,182.0,13.6,35.0,4.9,27.1,96,10.1,5,38,22,18,5,-0.5000000000000004,0.0,45.16666666666666,38.0,0.5384615065999109,0.2822916637261285,0.3524849166952629,0
2024-05-18 23:00:00,16.6,9.1,165.0,12.3,35.0,4.9,26.9,96,10.1,5,38,23,18,5,-0.2588190451025215,0.0,44.66666666666666,38.0,0.5481927380606784,0.2802083304144965,-1.055737479003299,0
2024-05-19 00:00:00,17.2,9.1,155.0,11.0,36.0,5.4,26.6,95,11.1,5,38,0,19,6,0.0,0.0,44.375,38.0,0.529069736681992,0.2799999970526316,-2.496956703216904,0
2024-05-19 01:00:00,17.7,9.1,168.0,10.9,38.0,5.6,26.4,94,10.5,5,38,1,19,6,0.2588190451025207,0.0,44.083333333333336,38.0,0.5141242647387421,0.28085106084201,-1.0975488643103604,0
2024-05-19 02:00:00,20.8,9.1,187.0,10.6,41.0,5.9,28.1,85,16.8,5,38,2,19,6,0.4999999999999999,0.0,43.54166666666666,38.0,0.4374999789663471,0.3305882314048444,-2.91728938480443,0
2024-05-19 03:00:00,21.9,9.1,197.0,9.9,47.0,6.1,29.5,75,19.6,5,38,3,19,6,0.7071067811865476,0.0,42.958333333333336,38.0,0.4155250951815025,0.393333328088889,-2.3886391307408847,0
2024-05-19 04:00:00,24.5,9.1,192.0,8.3,58.0,6.1,30.9,68,22.1,5,38,4,19,6,0.8660254037844386,0.0,42.375,38.0,0.3714285562682222,0.4544117580233565,-2.6933124892537528,0
2024-05-19 05:00:00,28.1,9.1,180.0,6.2,71.0,5.9,32.0,62,24.2,5,38,5,19,6,0.9659258262890684,0.0,41.79166666666666,38.0,0.3238434048454304,0.5161290239334029,-2.109168974493329,0
2024-05-19 06:00:00,31.5,9.1,169.0,4.6,81.0,5.6,32.9,58,25.4,5,38,6,19,6,1.0,0.0,41.25,38.0,0.2888888797178133,0.5672413695303212,-3.095481322490738,0
2024-05-19 07:00:00,33.9,9.1,161.0,3.8,84.0,5.2,33.5,56,27.0,5,40,7,19,6,0.9659258262890684,2.0,40.5,38.0,0.2684365702526086,0.598214275031888,-4.223730556086238,0
2024-05-19 08:00:00,35.0,9.1,155.0,3.4,82.0,4.7,33.9,53,27.2,5,39,8,19,6,0.8660254037844387,-1.0,39.875,40.0,0.2599999925714288,0.6396226294410825,-5.190004674242013,0
2024-05-19 09:00:00,35.7,9.2,154.0,3.5,79.0,4.3,34.1,53,27.3,5,38,9,19,6,0.7071067811865476,-1.0,39.375,39.0,0.2577030740139194,0.6433962142755432,-5.675989159324843,0
2024-05-19 10:00:00,35.5,9.1,160.0,4.1,75.0,4.3,33.9,53,27.3,5,38,10,19,6,0.4999999999999999,0.0,39.04166666666666,38.0,0.2563380209482248,0.6396226294410825,-5.675989159324843,0
2024-05-19 11:00:00,33.9,9.1,170.0,5.2,69.0,4.4,33.4,56,27.8,5,38,11,19,6,0.258819045102521,0.0,38.91666666666666,38.0,0.2684365702526086,0.5964285607780614,-6.253639310759454,0
2024-05-19 12:00:00,33.8,9.1,176.0,7.0,63.0,4.8,32.7,57,26.9,5,38,12,19,6,1.2246467991473532e-16,0.0,38.91666666666666,38.0,0.2692307612653621,0.5736842004616808,-5.592824482997738,0
2024-05-19 13:00:00,30.7,9.1,188.0,9.6,57.0,4.9,31.4,68,23.9,5,38,13,19,6,-0.2588190451025208,0.0,38.91666666666666,38.0,0.2964169284554746,0.4617646990916956,-7.385506165561246,0
2024-05-19 14:00:00,25.4,9.1,204.0,13.2,49.0,4.9,30.2,75,21.9,5,38,14,19,6,-0.4999999999999997,0.0,38.875,38.0,0.3582677024304054,0.4026666612977778,-7.490241138832141,0
2024-05-19 15:00:00,22.4,9.1,216.0,15.8,43.0,5.0,29.7,79,19.4,5,38,15,19,6,-0.7071067811865471,0.0,38.75,38.0,0.4062499818638401,0.3759493623297549,-7.267367912268698,0
2024-05-19 16:00:00,21.0,9.1,221.0,16.7,41.0,5.1,29.3,82,17.6,5,38,16,19,6,-0.8660254037844385,0.0,38.583333333333336,38.0,0.4333333126984136,0.3573170688132065,-6.87686786141122,0
2024-05-19 17:00:00,20.6,9.2,221.0,16.5,41.0,5.2,29.0,85,13.5,5,38,17,19,6,-0.9659258262890684,0.0,38.375,38.0,0.4466019200678678,0.3411764665743945,-3.721104303529485,0
2024-05-19 18:00:00,21.0,9.5,216.0,15.8,42.0,5.1,28.9,87,13.4,5,40,18,19,6,-1.0,2.0,38.333333333333336,38.0,0.4523809308390032,0.3321839042277712,-6.083472696509928,0
2024-05-19 19:00:00,20.9,9.3,203.0,14.3,43.0,4.8,28.7,88,13.4,5,39,19,19,6,-0.9659258262890684,-1.0,38.29166666666666,40.0,0.4449760552643036,0.3261363599302686,-6.901510203794729,0
2024-05-19 20:00:00,20.6,9.1,185.0,12.2,44.0,4.4,28.4,90,14.4,5,38,20,19,6,-0.8660254037844386,-1.0,38.25,39.0,0.441747551371478,0.3155555520493827,-7.630837404958152,0
2024-05-19 21:00:00,20.3,9.1,169.0,10.4,45.0,4.1,28.2,92,11.8,5,38,21,19,6,-0.7071067811865477,0.0,38.25,38.0,0.4482758399864118,0.3065217357986768,-4.0358376912428895,0
2024-05-19 22:00:00,20.1,9.1,156.0,9.1,45.0,4.1,28.1,93,13.8,5,38,22,19,6,-0.5000000000000004,0.0,38.25,38.0,0.4527362958837663,0.3021505343854782,-4.719877977894226,0
2024-05-19 23:00:00,19.7,9.1,144.0,8.1,46.0,4.2,28.2,92,15.2,5,38,23,19,6,-0.2588190451025215,0.0,38.25,38.0,0.4619289105619842,0.3065217357986768,-5.694020219921867,0
2024-05-20 00:00:00,18.6,9.1,137.0,6.8,49.0,4.3,28.1,93,16.5,5,38,0,20,0,0.0,0.0,38.25,38.0,0.4892472855243394,0.3021505343854782,-4.5480163709804815,0
2024-05-20 01:00:00,19.9,9.1,154.0,7.4,51.0,4.6,28.7,90,19.6,5,38,1,20,0,0.2588190451025207,0.0,38.25,38.0,0.4572864091815874,0.318888885345679,-5.730485412565647,0
2024-05-20 02:00:00,28.4,9.1,176.0,8.3,55.0,4.9,29.7,83,22.5,5,38,2,20,0,0.4999999999999999,0.0,38.25,38.0,0.3204225239287843,0.3578313209899841,-7.695453224827542,0
2024-05-20 03:00:00,34.5,10.1,190.0,8.4,60.0,5.1,30.8,78,25.6,5,42,3,20,0,0.7071067811865476,4.0,38.41666666666666,38.0,0.2927536147027937,0.394871789809336,-8.755715669137116,0
2024-05-20 04:00:00,40.4,11.4,187.0,7.2,69.0,5.0,32.0,70,27.1,5,48,4,20,0,0.8660254037844386,6.0,38.833333333333336,42.0,0.282178210837173,0.457142850612245,-6.556083370750997,0
2024-05-20 05:00:00,46.6,12.4,176.0,5.2,80.0,4.8,33.1,63,28.9,5,52,5,20,0,0.9659258262890684,4.0,39.41666666666666,48.0,0.2660944148906778,0.5253968170571934,-5.018432334574286,0
2024-05-20 06:00:00,52.7,13.1,168.0,3.8,88.0,4.6,33.8,59,30.7,5,53,6,20,0,1.0,1.0,40.04166666666666,52.0,0.2485768453780484,0.57288134622235,-5.330999054374761,0
2024-05-20 07:00:00,57.5,13.4,166.0,3.3,91.0,4.4,34.6,54,32.1,5,54,7,20,0,0.9659258262890684,1.0,40.625,53.0,0.2330434742079395,0.6407407288751718,-6.673965275250089,0
2024-05-20 08:00:00,62.4,13.6,166.0,3.2,90.0,4.2,34.6,55,32.0,5,54,8,20,0,0.8660254037844387,0.0,41.25,54.0,0.2179487144559501,0.6290908976528928,-9.355894551127587,0
2024-05-20 09:00:00,63.6,13.7,169.0,3.6,87.0,4.1,34.6,54,31.3,5,55,9,20,0,0.7071067811865476,1.0,41.958333333333336,54.0,0.2154088016445157,0.6407407288751718,-10.190283234509003,0
2024-05-20 10:00:00,60.1,13.3,177.0,4.4,82.0,4.1,34.3,56,30.8,5,54,10,20,0,0.4999999999999999,-1.0,42.625,55.0,0.2212978332562756,0.6124999890625001,-11.03773284599526,0
2024-05-20 11:00:00,55.6,12.5,188.0,5.7,75.0,4.1,33.8,58,29.5,5,52,11,20,0,0.258819045102521,-2.0,43.208333333333336,54.0,0.2248201398413644,0.5827586106420929,-10.089594228107222,0
2024-05-20 12:00:00,43.7,10.2,198.0,7.5,67.0,4.3,33.1,61,27.8,5,42,12,20,0,1.2246467991473532e-16,-10.0,43.375,52.0,0.2334096056428007,0.5426229419242141,-9.96262899735936,0
2024-05-20 13:00:00,41.2,9.7,212.0,10.3,59.0,4.3,31.3,72,24.6,5,40,13,20,0,-0.2588190451025208,-2.0,43.458333333333336,42.0,0.2354368874893959,0.4347222161844137,-11.168166293592854,0
